journal_entry_id,company_id,journal_type_id,journal_entry_code,journal_entry,serial_number,entry_date,debit_credit_balanced,cancelled,audited,closing_type,last_modified,user_id,journal_entry_id,line_item,company_id,account_id,description,debit,credit,account_id,company_id,account_code,account,balance_sheet_order,profit_loss_order,postable,visible_for_posting,inventory_type,bank_account_type,balance_sheet_section_id,profit_loss_section_id,fiscal_id,last_modified,user_id
4294,1,15,GR-007,"INT.41675009   ROFOBOS SPECIALISTS, INC March´2015",15021,"2015-03-11 00:00:00",1,0,0,0,"2015-04-14 11:30:17",4,4294,3,1,356,"INT.41675009    March´2015",NULL,116504.99,356,1,102-01-001,"BANK OF AMERICA ACCOUNT #xxx-xxx-4582",0,0,1,1,0,0,61,0,0,"2015-01-20 13:00:41",4
4295,1,15,GR-008,"INT.41675017   ROFOBOS SPECIALISTS, INC March´2015",15022,"2015-03-11 00:00:00",1,0,0,0,"2015-04-14 11:30:47",4,4295,1,1,797,"I-A 2021",138842.13,NULL,797,1,501-01-008,"ROFOBOS SPECIALISTS, INC",0,0,1,1,0,0,0,74,0,"2014-03-06 11:23:35",3
4295,1,15,GR-008,"INT.41675017   ROFOBOS SPECIALISTS, INC March´2015",15022,"2015-03-11 00:00:00",1,0,0,0,"2015-04-14 11:30:47",4,4295,2,1,817,"I-A 2021     ",22214.74,NULL,817,1,601-58-001,"VAT DEDUCTIBLE",0,0,1,1,0,0,0,76,142,"2015-04-14 11:25:27",4
4295,1,15,GR-008,"INT.41675017   ROFOBOS SPECIALISTS, INC March´2015",15022,"2015-03-11 00:00:00",1,0,0,0,"2015-04-14 11:30:47",4,4295,3,1,356,"INT.41675017    March´2015",NULL,161056.87,356,1,102-01-001,"BANK OF AMERICA ACCOUNT #xxx-xxx-4582",0,0,1,1,0,0,61,0,0,"2015-01-20 13:00:41",4
4296,1,15,GR-010,"INT.19135009   ROFOBOS SPECIALISTS, INC March´2015",15023,"2015-03-25 00:00:00",1,0,0,0,"2015-04-14 11:28:45",4,4296,1,1,797,"I-A 2044",139279.17,NULL,797,1,501-01-008,"ROFOBOS SPECIALISTS, INC",0,0,1,1,0,0,0,74,0,"2014-03-06 11:23:35",3
4296,1,15,GR-010,"INT.19135009   ROFOBOS SPECIALISTS, INC March´2015",15023,"2015-03-25 00:00:00",1,0,0,0,"2015-04-14 11:28:45",4,4296,2,1,817,"I-A 2044     ",22284.67,NULL,817,1,601-58-001,"VAT DEDUCTIBLE",0,0,1,1,0,0,0,76,142,"2015-04-14 11:25:27",4
4296,1,15,GR-010,"INT.19135009   ROFOBOS SPECIALISTS, INC March´2015",15023,"2015-03-25 00:00:00",1,0,0,0,"2015-04-14 11:28:45",4,4296,3,1,356,"INT.19135009    March´2015",NULL,161563.84,356,1,102-01-001,"BANK OF AMERICA ACCOUNT #xxx-xxx-4582",0,0,1,1,0,0,61,0,0,"2015-01-20 13:00:41",4
4297,1,14,BK-001,"CHQ.2084  To replenish petty cash Mar´15.",15024,"2015-03-04 00:00:00",1,0,0,0,"2015-04-14 14:32:25",4,4297,1,1,569,"Miscellaneous expenses",5000,NULL,569,1,601-83,"NON-DEDUCTIBLE EXPENSES",0,0,1,1,0,0,0,76,0,"2005-02-04 14:37:31",3
4297,1,14,BK-001,"CHQ.2084  To replenish petty cash Mar´15.",15024,"2015-03-04 00:00:00",1,0,0,0,"2015-04-14 14:32:25",4,4297,2,1,356,"CHQ.1084  xxx",NULL,5000,356,1,102-01-001,"BANK OF AMERICA ACCOUNT #xxx-xxx-4582",0,0,1,1,0,0,61,0,0,"2015-01-20 13:00:41",4
4298,1,15,GR-009,"INT.87033005   debit Card Payment  March´2015.",15025,"2015-03-13 00:00:00",1,0,0,0,"2015-04-14 14:37:25",4,4298,1,1,799,March'15,24051,NULL,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4298,1,15,GR-009,"INT.87033005   debit Card Payment  March´2015.",15025,"2015-03-13 00:00:00",1,0,0,0,"2015-04-14 14:37:25",4,4298,2,1,356,"INT.87033005   debit Card Pymnt 8085",NULL,24051,356,1,102-01-001,"BANK OF AMERICA ACCOUNT #xxx-xxx-4582",0,0,1,1,0,0,61,0,0,"2015-01-20 13:00:41",4
4299,1,14,BK-002,"CHQ. 2085   AAA BBB March ´2015.",15026,"2015-03-09 00:00:00",1,0,0,0,"2015-04-14 16:22:24",4,4299,1,1,569,"CHQ. 1085   xxx",12760,NULL,569,1,601-83,"NON-DEDUCTIBLE EXPENSES",0,0,1,1,0,0,0,76,0,"2005-02-04 14:37:31",3
4299,1,14,BK-002,"CHQ. 2085   AAA BBB March ´2015.",15026,"2015-03-09 00:00:00",1,0,0,0,"2015-04-14 16:22:24",4,4299,2,1,356,"CHQ. 1085  xxx",NULL,12760,356,1,102-01-001,"BANK OF AMERICA ACCOUNT #xxx-xxx-4582",0,0,1,1,0,0,61,0,0,"2015-01-20 13:00:41",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,1,1,569,ComCast,770,NULL,569,1,601-83,"NON-DEDUCTIBLE EXPENSES",0,0,1,1,0,0,0,76,0,"2005-02-04 14:37:31",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,2,1,799,ComCast,NULL,770,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,3,1,637,OASIS,59.99,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,4,1,799,OASIS,NULL,59.99,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,5,1,637,"ZANKOU CHICKEN",280.47,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,6,1,799,"ZANKOU CHICKEN",NULL,280.47,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,7,1,637,AMAZON,4184.97,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,8,1,799,AMAZON,NULL,4184.97,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,9,1,637,AMAZON,202.24,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,10,1,799,AMAZON,NULL,202.24,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,11,1,637,"VEGAS SEAFOOD",563.38,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,12,1,799,"VEGAS SEAFOOD",NULL,563.38,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,13,1,637,"PP REANIMAC",1975.6,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,14,1,799,"PP REANIMAC",NULL,1975.6,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,15,1,637,"CVS PHARMACY",628.78,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,16,1,799,"CVS PHARMACY",NULL,628.78,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,17,1,637,AMAZON,319.3,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,18,1,799,AMAZON,NULL,319.3,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,19,1,637,"LOS BURRITOS",502.47,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,20,1,799,"LOS BURRITOS",NULL,502.47,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,21,1,637,"T MOBILE",2564.58,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,22,1,799,"T MOBILE",NULL,2564.58,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,23,1,637,"TOYS RUS",1592.83,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,24,1,799,"TOYS RUS",NULL,1592.83,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,25,1,637,"CACAO MEXICAT",490.25,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,26,1,799,"CACAO MEXICAT",NULL,490.25,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,27,1,637,"EL PALAC",1321,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,28,1,799,"EL PALAC",NULL,1321,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,29,1,637,"REST ESQ",308.2,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,30,1,799,"REST ESQ",NULL,308.2,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,31,1,637,"MUNDO MOD",206,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,32,1,799,"MUNDO MOD",NULL,206,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,33,1,569,"SUPER CENTER",263.91,NULL,569,1,601-83,"NON-DEDUCTIBLE EXPENSES",0,0,1,1,0,0,0,76,0,"2005-02-04 14:37:31",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,34,1,799,"SUPER CENTER",NULL,263.91,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,35,1,637,"REST TABA",1670.95,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,36,1,799,"REST TABA",NULL,1670.95,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,37,1,637,Eater-y,354,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,38,1,799,Eater-y,NULL,354,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,39,1,637,"HOLLYWOOD BEAUTY",1525.67,NULL,637,1,601-49-001,"L.A. TRAVEL",0,0,1,1,0,0,0,76,0,"2006-01-06 15:53:27",3
4300,1,15,GR-011,"Expenses paid through CC 8085   March´2015.",15027,"2015-03-31 00:00:00",1,0,0,0,"2015-04-14 17:03:01",4,4300,40,1,799,"HOLLYWOOD BEAUTY",NULL,1525.67,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4301,1,13,CA-2027,"Sales March´2015 F-K1040,1041,1042 Customer, CLIENT .",15028,"2015-03-31 00:00:00",1,0,0,0,"2015-04-15 10:13:27",4,4301,1,1,780,I-K1040,119840,NULL,780,1,105-02-001,"CUSTOMER ABC (COLOMBIA)",0,0,1,1,0,0,61,0,0,"2015-01-20 12:31:58",4
4301,1,13,CA-2027,"Sales March´2015 F-K1040,1041,1042 Customer, CLIENT .",15028,"2015-03-31 00:00:00",1,0,0,0,"2015-04-15 10:13:27",4,4301,2,1,778,I-K1040,NULL,119840,778,1,401-04-001,"CUSTOMER ABC (COLOMBIA)",0,0,1,1,0,0,0,68,0,"2015-04-15 10:07:23",4
4301,1,13,CA-2027,"Sales March´2015 F-K1040,1041,1042 Customer, CLIENT .",15028,"2015-03-31 00:00:00",1,0,0,0,"2015-04-15 10:13:27",4,4301,3,1,819,I-K1041,86108.8,NULL,819,1,105-02-006,"PACIFIC U, INC",0,0,1,1,0,0,61,0,0,"2015-04-15 10:11:15",4
4301,1,13,CA-2027,"Sales March´2015 F-K1040,1041,1042 Customer, CLIENT .",15028,"2015-03-31 00:00:00",1,0,0,0,"2015-04-15 10:13:27",4,4301,4,1,818,I-K1041,NULL,86108.8,818,1,401-04-006,"PACIFIC U, INC",0,0,1,1,0,0,0,68,0,"2015-04-15 10:10:22",4
4301,1,13,CA-2027,"Sales March´2015 F-K1040,1041,1042 Customer, CLIENT .",15028,"2015-03-31 00:00:00",1,0,0,0,"2015-04-15 10:13:27",4,4301,5,1,819,I-K1042,86108.8,NULL,819,1,105-02-006,"PACIFIC U, INC",0,0,1,1,0,0,61,0,0,"2015-04-15 10:11:15",4
4301,1,13,CA-2027,"Sales March´2015 F-K1040,1041,1042 Customer, CLIENT .",15028,"2015-03-31 00:00:00",1,0,0,0,"2015-04-15 10:13:27",4,4301,6,1,818,I-K1042,NULL,86108.8,818,1,401-04-006,"PACIFIC U, INC",0,0,1,1,0,0,0,68,0,"2015-04-15 10:10:22",4
4302,1,13,CA-2028,"Bank Account Fees March 2015.",15029,"2015-03-31 00:00:00",1,0,0,0,"2015-04-15 10:16:29",4,4302,1,1,588,"Online Banking fee",220,NULL,588,1,701-10,"LATE PAYMENT FEES",0,0,1,1,0,0,0,77,0,"2006-02-13 13:02:30",3
4302,1,13,CA-2028,"Bank Account Fees March 2015.",15029,"2015-03-31 00:00:00",1,0,0,0,"2015-04-15 10:16:29",4,4302,2,1,356,"Online Banking fee",NULL,220,356,1,102-01-001,"BANK OF AMERICA ACCOUNT #xxx-xxx-4582",0,0,1,1,0,0,61,0,0,"2015-01-20 13:00:41",4
4302,1,13,CA-2028,"Bank Account Fees March 2015.",15029,"2015-03-31 00:00:00",1,0,0,0,"2015-04-15 10:16:29",4,4302,3,1,817,"Tax from online banking",35.2,NULL,817,1,601-58-001,"VAT DEDUCTIBLE",0,0,1,1,0,0,0,76,142,"2015-04-14 11:25:27",4
4302,1,13,CA-2028,"Bank Account Fees March 2015.",15029,"2015-03-31 00:00:00",1,0,0,0,"2015-04-15 10:16:29",4,4302,4,1,356,"Tax from online banking",NULL,35.2,356,1,102-01-001,"BANK OF AMERICA ACCOUNT #xxx-xxx-4582",0,0,1,1,0,0,61,0,0,"2015-01-20 13:00:41",4
4302,1,13,CA-2028,"Bank Account Fees March 2015.",15029,"2015-03-31 00:00:00",1,0,0,0,"2015-04-15 10:16:29",4,4302,5,1,588,"Bank fee - wire transfer fee",460.65,NULL,588,1,701-10,"LATE PAYMENT FEES",0,0,1,1,0,0,0,77,0,"2006-02-13 13:02:30",3
4302,1,13,CA-2028,"Bank Account Fees March 2015.",15029,"2015-03-31 00:00:00",1,0,0,0,"2015-04-15 10:16:29",4,4302,6,1,356,"Bank fee - wire transfer fee",NULL,460.65,356,1,102-01-001,"BANK OF AMERICA ACCOUNT #xxx-xxx-4582",0,0,1,1,0,0,61,0,0,"2015-01-20 13:00:41",4
4302,1,13,CA-2028,"Bank Account Fees March 2015.",15029,"2015-03-31 00:00:00",1,0,0,0,"2015-04-15 10:16:29",4,4302,7,1,817,"Tax from wire transfer fees",73.7,NULL,817,1,601-58-001,"VAT DEDUCTIBLE",0,0,1,1,0,0,0,76,142,"2015-04-14 11:25:27",4
4302,1,13,CA-2028,"Bank Account Fees March 2015.",15029,"2015-03-31 00:00:00",1,0,0,0,"2015-04-15 10:16:29",4,4302,8,1,356,"Tax from wire transfer fees",NULL,73.7,356,1,102-01-001,"BANK OF AMERICA ACCOUNT #xxx-xxx-4582",0,0,1,1,0,0,61,0,0,"2015-01-20 13:00:41",4
4303,1,16,SA-003,"INVOICE PAYMENT K1040Customer March´2015.",15030,"2015-03-12 00:00:00",1,0,0,0,"2015-04-15 10:40:47",4,4303,1,1,356,"Invoice Payment K 1040",81828.36,NULL,356,1,102-01-001,"BANK OF AMERICA ACCOUNT #xxx-xxx-4582",0,0,1,1,0,0,61,0,0,"2015-01-20 13:00:41",4
4303,1,16,SA-003,"INVOICE PAYMENT K1040Customer March´2015.",15030,"2015-03-12 00:00:00",1,0,0,0,"2015-04-15 10:40:47",4,4303,2,1,780,"Invoice Payment K 1040",NULL,119840,780,1,105-02-001,"CUSTOMER ABC (COLOMBIA)",0,0,1,1,0,0,61,0,0,"2015-01-20 12:31:58",4
4303,1,16,SA-003,"INVOICE PAYMENT K1040Customer March´2015.",15030,"2015-03-12 00:00:00",1,0,0,0,"2015-04-15 10:40:47",4,4303,3,1,784,"Invoice K 1040",40358.61,NULL,784,1,113-08-001,"RETAINED TAX - COLOMBIA",0,0,1,1,0,0,61,0,0,"2015-01-20 12:32:48",4
4303,1,16,SA-003,"INVOICE PAYMENT K1040Customer March´2015.",15030,"2015-03-12 00:00:00",1,0,0,0,"2015-04-15 10:40:47",4,4303,4,1,585,"Invoice K 1040",NULL,2346.97,585,1,702-01,"GAIN ON CURRENCY EXCHANGE",0,0,1,1,0,0,0,78,0,"2005-02-04 14:49:19",3
4304,1,13,CA-2029,"Mobile Bill paid by employee March´2015.",15031,"2015-03-31 00:00:00",1,0,0,0,"2015-04-15 11:08:37",4,4304,1,1,569,AT&T,2975,NULL,569,1,601-83,"NON-DEDUCTIBLE EXPENSES",0,0,1,1,0,0,0,76,0,"2005-02-04 14:37:31",3
4304,1,13,CA-2029,"Mobile Bill paid by employee March´2015.",15031,"2015-03-31 00:00:00",1,0,0,0,"2015-04-15 11:08:37",4,4304,2,1,640,AT&T,NULL,2975,640,1,205-02-012,"SIES, PERSONAL",0,0,1,1,0,0,64,0,0,"2006-01-06 17:16:35",3
4305,1,15,GR-013,"INT.70682009   ROFOBOS SPECIALISTS, INC April´2015",15032,"2015-04-28 00:00:00",1,0,0,0,"2015-05-13 16:34:24",4,4305,1,1,797,I-2139,100435.34,NULL,797,1,501-01-008,"ROFOBOS SPECIALISTS, INC",0,0,1,1,0,0,0,74,0,"2014-03-06 11:23:35",3
4305,1,15,GR-013,"INT.70682009   ROFOBOS SPECIALISTS, INC April´2015",15032,"2015-04-28 00:00:00",1,0,0,0,"2015-05-13 16:34:24",4,4305,2,1,817,"I-2139    ",16069.65,NULL,817,1,601-58-001,"VAT DEDUCTIBLE",0,0,1,1,0,0,0,76,142,"2015-04-14 11:25:27",4
4305,1,15,GR-013,"INT.70682009   ROFOBOS SPECIALISTS, INC April´2015",15032,"2015-04-28 00:00:00",1,0,0,0,"2015-05-13 16:34:24",4,4305,3,1,356,"INT.70682009  April´2015",NULL,116504.99,356,1,102-01-001,"BANK OF AMERICA ACCOUNT #xxx-xxx-4582",0,0,1,1,0,0,61,0,0,"2015-01-20 13:00:41",4
4306,1,15,GR-012,"INT.85867006  debit Card Payment  April´2015.",15033,"2015-04-14 00:00:00",1,0,0,0,"2015-05-13 16:41:51",4,4306,1,1,799,"Entry Apr '15",19784,NULL,799,1,205-02-014,"CASH REWARDS CREDIT CARD - 6267",0,0,1,1,0,0,64,0,0,"2015-01-20 13:25:09",4
4306,1,15,GR-012,"INT.85867006  debit Card Payment  April´2015.",15033,"2015-04-14 00:00:00",1,0,0,0,"2015-05-13 16:41:51",4,4306,2,1,356,"INT.85867006  debit Card Pymnt 8085  April´2015.",NULL,19784,356,1,102-01-001,"BANK OF AMERICA ACCOUNT #xxx-xxx-4582",0,0,1,1,0,0,61,0,0,"2015-01-20 13:00:41",4
4307,1,13,CA-2030,"Sales April´2015 F-K1043,1044  CLIENT , CUSTOMER ABC (COLOMBIA),LTDA.",15034,"2015-04-30 00:00:00",1,0,0,0,"2015-05-14 11:02:18",4,4307,1,1,819,I-K1043,85881.6,NULL,819,1,105-02-006,"PACIFIC U, INC",0,0,1,1,0,0,61,0,0,"2015-04-15 10:11:15",4
4307,1,13,CA-2030,"Sales April´2015 F-K1043,1044  CLIENT , CUSTOMER ABC (COLOMBIA),LTDA.",15034,"2015-04-30 00:00:00",1,0,0,0,"2015-05-14 11:02:18",4,4307,2,1,818,I-K1043,NULL,85881.6,818,1,401-04-006,"PACIFIC U, INC",0,0,1,1,0,0,0,68,0,"2015-04-15 10:10:22",4
4307,1,13,CA-2030,"Sales April´2015 F-K1043,1044  CLIENT , CUSTOMER ABC (COLOMBIA),LTDA.",15034,"2015-04-30 00:00:00",1,0,0,0,"2015-05-14 11:02:18",4,4307,3,1,780,I-K1044,120960,NULL,780,1,105-02-001,"CUSTOMER ABC (COLOMBIA)",0,0,1,1,0,0,61,0,0,"2015-01-20 12:31:58",4
4307,1,13,CA-2030,"Sales April´2015 F-K1043,1044  CLIENT , CUSTOMER ABC (COLOMBIA),LTDA.",15034,"2015-04-30 00:00:00",1,0,0,0,"2015-05-14 11:02:18",4,4307,4,1,778,I-K1041,NULL,120960,778,1,401-04-001,"CUSTOMER ABC (COLOMBIA)",0,0,1,1,0,0,0,68,0,"2015-04-15 10:07:23",4
